,Date,Fire
1248,2015-12-13,0
1249,2019-03-28,0
1250,2016-03-25,0
1251,2010-04-22,0
1252,2017-11-04,0
1253,2017-10-11,0
1254,2018-11-16,0
1255,2012-02-06,0
1256,2010-01-12,0
1257,2012-12-15,0
1258,2017-06-15,0
1259,2016-11-23,0
1260,2020-03-12,0
1261,2020-11-21,0
1262,2019-12-07,0
1263,2013-12-06,0
1264,2015-05-28,0
1265,2018-02-11,0
1266,2016-02-28,0
1267,2015-01-14,0
1268,2015-02-02,0
1269,2014-11-29,0
1270,2021-04-18,0
1271,2012-01-28,0
1272,2012-03-07,0
1273,2017-12-12,0
1274,2018-09-25,0
1275,2017-11-17,0
1276,2019-06-17,0
1277,2017-03-17,0
1278,2013-07-14,0
1279,2020-05-25,0
1280,2014-03-22,0
1281,2010-09-30,0
1282,2017-12-26,0
1283,2018-11-30,0
1284,2016-06-26,0
1285,2020-12-09,0
1286,2020-12-05,0
1287,2016-02-15,0
1288,2016-11-14,0
1289,2018-05-04,0
1290,2017-07-26,0
1291,2017-04-03,0
1292,2017-08-20,0
1293,2010-12-28,0
1294,2018-11-22,0
1295,2021-05-11,0
1296,2010-12-24,0
1297,2020-10-20,0
1298,2014-05-27,0
1299,2010-06-28,0
1300,2012-04-27,0
1301,2010-09-25,0
1302,2016-01-04,0
1303,2019-08-06,0
1304,2014-11-23,0
1305,2017-03-20,0
1306,2019-12-12,0
1307,2012-09-04,0
1308,2020-12-08,0
1309,2020-03-26,0
1310,2011-04-10,0
1311,2014-12-28,0
1312,2010-03-05,0
1313,2013-01-02,0
1314,2018-02-13,0
1315,2018-05-26,0
1316,2020-09-05,0
1317,2016-09-05,0
1318,2021-01-11,0
1319,2021-04-11,0
1320,2017-03-01,0
1321,2016-04-23,0
1322,2019-04-21,0
1323,2013-12-17,0
1324,2017-11-19,0
1325,2019-03-19,0
1326,2016-04-11,0
1327,2019-11-04,0
1328,2014-12-30,0
1329,2021-04-20,0
1330,2012-05-15,0
1331,2010-03-07,0
1332,2021-06-08,0
1333,2015-11-05,0
1334,2011-10-11,0
1335,2019-09-07,0
1336,2020-05-20,0
1337,2011-05-30,0
1338,2016-02-13,0
1339,2011-01-13,0
1340,2017-07-09,0
1341,2014-01-01,0
1342,2015-04-01,0
1343,2010-01-10,0
1344,2016-04-29,0
1345,2014-08-26,0
1346,2011-05-15,0
1347,2014-12-26,0
1348,2011-12-25,0
1349,2013-07-15,0
1350,2016-10-25,0
1351,2020-02-11,0
1352,2012-11-10,0
1353,2017-02-25,0
1354,2015-12-23,0
1355,2016-04-03,0
1356,2017-06-20,0
1357,2010-02-03,0
1358,2020-01-23,0
1359,2020-07-28,0
1360,2016-02-21,0
1361,2017-07-12,0
1362,2015-10-08,0
1363,2010-10-05,0
1364,2011-09-25,0
1365,2012-06-26,0
1366,2014-04-02,0
1367,2020-07-01,0
1368,2020-12-04,0
1369,2011-06-22,0
1370,2010-04-15,0
1371,2017-04-27,0
1372,2014-08-04,0
1373,2011-01-24,0
1374,2013-02-25,0
1375,2020-06-28,0
1376,2010-05-31,0
1377,2010-05-28,0
1378,2015-07-27,0
1379,2018-09-22,0
1380,2016-01-12,0
1381,2012-06-28,0
1382,2011-05-09,0
1383,2019-07-30,0
1384,2021-01-09,0
1385,2021-05-28,0
1386,2014-08-07,0
1387,2013-07-13,0
1388,2016-04-19,0
1389,2014-10-15,0
1390,2020-09-17,0
1391,2021-02-12,0
1392,2017-08-11,0
1393,2016-12-14,0
1394,2018-03-21,0
1395,2013-01-06,0
1396,2015-03-31,0
1397,2013-11-16,0
1398,2020-10-06,0
1399,2019-10-11,0
1400,2021-05-27,0
1401,2012-06-07,0
1402,2016-05-12,0
1403,2010-05-02,0
1404,2011-07-01,0
1405,2011-01-30,0
1406,2021-02-26,0
1407,2013-12-18,0
1408,2020-01-21,0
1409,2012-03-17,0
1410,2010-08-07,0
1411,2013-07-12,0
1412,2015-11-22,0
1413,2016-03-28,0
1414,2016-11-28,0
1415,2010-10-20,0
1416,2010-09-20,0
1417,2020-03-30,0
1418,2017-11-26,0
1419,2015-03-11,0
1420,2011-10-10,0
1421,2010-07-24,0
1422,2014-06-28,0
1423,2014-09-24,0
1424,2016-09-17,0
1425,2019-03-03,0
1426,2019-03-17,0
1427,2011-02-21,0
1428,2015-02-15,0
1429,2015-05-19,0
1430,2021-03-28,0
1431,2013-04-02,0
1432,2016-12-31,0
1433,2017-12-24,0
1434,2014-03-30,0
1435,2015-10-20,0
1436,2019-09-05,0
1437,2013-05-31,0
1438,2020-01-20,0
1439,2021-04-16,0
1440,2011-04-01,0
1441,2012-03-23,0
1442,2021-03-20,0
1443,2010-08-03,0
1444,2015-07-04,0
1445,2013-12-28,0
1446,2017-07-29,0
1447,2010-12-15,0
1448,2015-05-09,0
1449,2019-02-15,0
1450,2014-03-07,0
1451,2017-03-18,0
1452,2010-01-27,0
1453,2011-05-14,0
1454,2015-08-30,0
1455,2021-10-18,0
1456,2012-06-24,0
1457,2021-07-06,0
1458,2010-08-06,0
1459,2013-03-05,0
1460,2014-09-27,0
1461,2016-04-28,0
1462,2015-02-11,0
1463,2018-03-29,0
1464,2012-11-29,0
1465,2014-01-20,0
1466,2014-12-22,0
1467,2012-12-10,0
1468,2014-11-20,0
1469,2014-09-08,0
1470,2014-01-17,0
1471,2011-05-28,0
1472,2011-10-16,0
1473,2019-04-16,0
1474,2020-09-07,0
1475,2016-07-01,0
1476,2011-02-28,0
1477,2010-01-05,0
1478,2011-08-28,0
1479,2011-12-01,0
1480,2014-08-28,0
1481,2015-03-24,0
1482,2017-02-07,0
1483,2019-04-14,0
1484,2012-01-04,0
1485,2012-07-05,0
1486,2015-07-16,0
1487,2013-08-31,0
1488,2017-08-28,0
1489,2013-01-12,0
1490,2019-12-13,0
1491,2017-08-22,0
1492,2020-06-02,0
1493,2020-08-04,0
1494,2014-10-08,0
1495,2015-03-10,0
1496,2014-05-19,0
1497,2015-10-25,0
1498,2017-09-03,0
1499,2021-04-05,0
1500,2014-04-19,0
1501,2015-04-19,0
1502,2012-07-30,0
1503,2021-04-03,0
1504,2021-11-14,0
1505,2014-12-11,0
1506,2012-03-05,0
1507,2012-04-11,0
1508,2014-11-18,0
1509,2019-06-26,0
1510,2010-05-01,0
1511,2020-04-22,0
1512,2016-12-29,0
1513,2020-09-14,0
1514,2021-12-04,0
1515,2011-06-29,0
1516,2019-11-24,0
1517,2010-11-27,0
1518,2020-10-22,0
1519,2013-04-11,0
1520,2015-05-01,0
1521,2018-03-30,0
1522,2020-11-06,0
1523,2021-12-28,0
1524,2010-10-08,0
1525,2014-02-21,0
1526,2015-06-25,0
1527,2012-12-01,0
1528,2013-04-25,0
1529,2014-06-02,0
1530,2011-11-17,0
1531,2018-02-01,0
1532,2019-12-03,0
1533,2010-03-06,0
1534,2020-03-20,0
1535,2012-06-11,0
1536,2015-05-22,0
1537,2013-10-16,0
1538,2019-11-28,0
1539,2011-10-23,0
1540,2011-06-10,0
1541,2016-05-22,0
1542,2016-08-21,0
1543,2011-10-09,0
1544,2014-08-06,0
1545,2019-06-16,0
1546,2020-06-03,0
1547,2013-03-28,0
1548,2013-07-08,0
1549,2014-06-20,0
1550,2012-01-12,0
1551,2011-11-19,0
1552,2012-02-01,0
1553,2015-07-23,0
1554,2013-04-26,0
1555,2013-06-30,0
1556,2010-08-13,0
1557,2017-11-15,0
1558,2010-06-13,0
1559,2014-06-03,0
1560,2020-08-25,0
1561,2021-12-26,0
1562,2017-02-21,0
1563,2010-10-04,0
1564,2012-04-15,0
1565,2021-07-30,0
1566,2016-03-16,0
1567,2015-12-31,0
1568,2013-10-18,0
1569,2014-07-03,0
1570,2017-07-05,0
1571,2020-07-11,0
1572,2015-02-10,0
1573,2015-09-22,0
1574,2016-08-13,0
1575,2010-02-26,0
1576,2010-11-09,0
1577,2018-05-16,0
1578,2011-01-15,0
1579,2012-01-29,0
1580,2019-06-09,0
1581,2015-12-02,0
1582,2011-03-03,0
1583,2019-01-05,0
1584,2021-11-05,0
1585,2015-01-15,0
1586,2017-11-14,0
1587,2012-08-04,0
1588,2021-04-24,0
1589,2014-01-29,0
1590,2015-01-01,0
1591,2020-10-01,0
1592,2013-10-01,0
1593,2020-11-18,0
1594,2021-07-31,0
1595,2010-10-25,0
1596,2013-11-22,0
1597,2015-12-30,0
1598,2016-08-19,0
1599,2017-04-19,0
1600,2010-03-03,0
1601,2014-12-31,0
1602,2015-08-16,0
1603,2016-10-24,0
1604,2017-02-04,0
1605,2014-10-14,0
1606,2017-12-02,0
1607,2010-03-29,0
1608,2013-03-02,0
1609,2015-01-05,0
1610,2015-09-28,0
1611,2016-08-11,0
1612,2015-08-24,0
1613,2010-01-07,0
1614,2013-05-27,0
1615,2015-06-30,0
1616,2015-07-26,0
1617,2015-08-28,0
1618,2014-05-20,0
1619,2016-11-16,0
1620,2021-09-11,0
1621,2013-08-03,0
1622,2020-01-15,0
1623,2019-06-10,0
1624,2010-05-17,0
1625,2013-10-08,0
1626,2015-11-27,0
1627,2010-06-27,0
1628,2012-12-31,0
1629,2020-07-14,0
1630,2021-01-12,0
1631,2012-01-31,0
1632,2019-07-24,0
1633,2020-10-03,0
1634,2011-09-12,0
1635,2011-05-26,0
1636,2013-09-03,0
1637,2018-12-13,0
1638,2019-05-18,0
1639,2010-04-16,0
1640,2018-04-11,0
1641,2011-06-16,0
1642,2014-04-01,0
1643,2011-02-09,0
1644,2017-01-26,0
1645,2014-05-14,0
1646,2014-06-01,0
1647,2011-11-29,0
1648,2015-04-30,0
1649,2019-08-04,0
1650,2020-03-17,0
1651,2011-02-06,0
1652,2014-10-11,0
1653,2010-04-25,0
1654,2014-10-27,0
1655,2016-04-20,0
1656,2016-12-21,0
1657,2012-10-17,0
1658,2015-08-25,0
1659,2021-02-08,0
1660,2011-07-30,0
1661,2015-05-16,0
1662,2013-01-24,0
1663,2021-12-22,0
1664,2010-03-27,0
1665,2018-01-30,0
1666,2011-04-20,0
1667,2014-03-24,0
1668,2011-05-10,0
1669,2015-09-01,0
1670,2017-02-14,0
1671,2013-12-26,0
1672,2014-03-18,0
1673,2015-09-16,0
1674,2018-04-17,0
1675,2010-10-16,0
1676,2015-01-11,0
1677,2015-12-20,0
1678,2020-06-11,0
1679,2020-12-21,0
1680,2017-02-24,0
1681,2017-02-27,0
1682,2020-03-01,0
1683,2020-07-19,0
1684,2021-09-25,0
1685,2010-03-26,0
1686,2018-11-28,0
1687,2012-03-19,0
1688,2015-05-05,0
1689,2016-08-23,0
1690,2013-05-18,0
1691,2011-12-14,0
1692,2013-02-04,0
1693,2015-06-21,0
1694,2015-05-21,0
1695,2021-04-27,0
1696,2018-07-12,0
1697,2010-09-24,0
1698,2010-12-29,0
1699,2012-12-28,0
1700,2020-09-23,0
1701,2013-02-15,0
1702,2010-07-25,0
1703,2017-06-19,0
1704,2011-03-05,0
1705,2017-10-26,0
1706,2013-02-12,0
1707,2019-09-24,0
1708,2021-11-30,0
1709,2013-08-05,0
1710,2010-04-19,0
1711,2020-02-01,0
1712,2016-04-22,0
1713,2020-02-23,0
1714,2019-03-13,0
1715,2011-09-26,0
1716,2015-05-14,0
1717,2010-01-06,0
1718,2010-02-21,0
1719,2015-12-07,0
1720,2018-07-16,0
1721,2016-03-26,0
1722,2016-09-22,0
1723,2016-02-09,0
1724,2010-03-21,0
1725,2014-01-16,0
1726,2013-04-13,0
1727,2020-03-10,0
1728,2015-12-19,0
1729,2020-01-25,0
1730,2012-10-03,0
1731,2020-04-05,0
1732,2012-02-13,0
1733,2019-01-15,0
1734,2015-02-26,0
1735,2021-01-15,0
1736,2021-06-12,0
1737,2017-12-05,0
1738,2014-06-19,0
1739,2019-09-09,0
1740,2012-10-06,0
1741,2016-03-06,0
1742,2015-08-19,0
1743,2016-05-21,0
1744,2013-12-05,0
1745,2017-09-07,0
1746,2015-10-01,0
1747,2018-12-02,0
1748,2015-11-14,0
1749,2017-09-29,0
1750,2012-07-17,0
1751,2018-10-09,0
1752,2016-09-19,0
1753,2017-11-30,0
1754,2017-12-27,0
1755,2019-05-26,0
1756,2020-12-27,0
1757,2010-06-02,0
1758,2015-01-28,0
1759,2013-01-10,0
1760,2017-05-13,0
1761,2019-01-08,0
1762,2012-04-12,0
1763,2013-07-30,0
1764,2013-12-20,0
1765,2018-09-19,0
1766,2016-07-06,0
1767,2019-03-08,0
1768,2015-12-16,0
1769,2015-09-04,0
1770,2020-05-03,0
1771,2016-06-28,0
1772,2018-07-17,0
1773,2012-04-17,0
1774,2012-05-14,0
1775,2021-04-10,0
1776,2021-12-31,0
1777,2016-01-02,0
1778,2019-08-25,0
1779,2010-10-11,0
1780,2020-02-02,0
1781,2016-09-01,0
1782,2010-12-13,0
1783,2011-09-28,0
1784,2010-12-05,0
1785,2015-05-25,0
1786,2019-03-04,0
1787,2020-05-14,0
1788,2012-05-02,0
1789,2012-07-11,0
1790,2013-02-01,0
1791,2019-06-29,0
1792,2018-12-30,0
1793,2010-08-20,0
1794,2011-02-20,0
1795,2017-09-10,0
1796,2019-07-26,0
1797,2011-07-05,0
1798,2021-07-29,0
1799,2019-12-25,0
1800,2011-12-27,0
1801,2012-11-24,0
1802,2014-08-18,0
1803,2017-09-30,0
1804,2014-10-16,0
1805,2015-04-18,0
1806,2018-03-22,0
1807,2011-11-22,0
1808,2017-08-24,0
1809,2019-11-23,0
1810,2016-11-13,0
1811,2019-09-06,0
1812,2012-09-14,0
1813,2018-06-29,0
1814,2015-09-18,0
1815,2013-10-02,0
1816,2014-11-25,0
1817,2018-01-12,0
1818,2012-04-20,0
1819,2013-09-02,0
1820,2013-09-25,0
1821,2016-10-20,0
1822,2020-01-17,0
1823,2017-11-11,0
1824,2016-12-22,0
1825,2018-10-20,0
1826,2020-01-18,0
1827,2017-03-12,0
1828,2021-03-06,0
1829,2015-05-24,0
1830,2010-12-23,0
1831,2020-04-18,0
1832,2021-06-21,0
1833,2016-01-15,0
1834,2013-12-21,0
1835,2010-12-27,0
1836,2012-11-07,0
1837,2021-12-20,0
1838,2017-05-20,0
1839,2011-06-27,0
1840,2019-03-16,0
1841,2020-05-28,0
1842,2011-03-02,0
1843,2018-07-14,0
1844,2017-11-28,0
1845,2021-01-06,0
1846,2021-07-24,0
1847,2012-10-12,0
1848,2014-12-15,0
1849,2012-04-07,0
1850,2014-08-24,0
1851,2018-05-02,0
1852,2015-08-29,0
1853,2015-06-04,0
1854,2012-05-29,0
1855,2012-01-09,0
1856,2014-09-12,0
1857,2013-02-20,0
1858,2014-12-08,0
1859,2016-01-07,0
1860,2021-12-02,0
1861,2011-09-29,0
1862,2017-11-23,0
1863,2018-08-20,0
1864,2015-01-29,0
1865,2015-10-02,0
1866,2018-04-04,0
1867,2021-10-20,0
1868,2019-08-14,0
1869,2011-02-10,0
1870,2011-10-20,0
1871,2017-02-08,0
1872,2015-12-03,0
1873,2014-04-09,0
1874,2017-01-24,0
1875,2011-01-26,0
1876,2015-06-03,0
1877,2011-12-28,0
1878,2014-01-14,0
1879,2010-12-08,0
1880,2017-06-17,0
1881,2010-09-19,0
1882,2013-12-03,0
1883,2018-03-26,0
1884,2019-01-20,0
1885,2014-01-04,0
1886,2016-01-28,0
1887,2010-09-11,0
1888,2014-07-07,0
1889,2018-11-03,0
1890,2013-02-13,0
1891,2018-01-03,0
1892,2017-12-09,0
1893,2018-11-15,0
1894,2010-09-14,0
1895,2018-03-01,0
1896,2016-08-06,0
1897,2017-06-29,0
1898,2020-08-13,0
1899,2018-07-15,0
1900,2012-10-09,0
1901,2016-01-01,0
1902,2017-12-04,0
1903,2017-05-17,0
1904,2013-12-12,0
1905,2020-03-05,0
1906,2013-12-22,0
1907,2020-07-25,0
1908,2013-11-24,0
1909,2013-07-19,0
1910,2019-11-11,0
1911,2020-05-23,0
1912,2020-12-18,0
1913,2020-08-10,0
1914,2016-12-08,0
1915,2014-10-30,0
1916,2017-05-04,0
1917,2017-06-30,0
1918,2012-05-30,0
1919,2020-10-10,0
1920,2010-07-29,0
1921,2011-12-10,0
1922,2010-01-16,0
1923,2016-02-10,0
1924,2016-08-08,0
1925,2020-03-22,0
1926,2014-05-06,0
1927,2016-01-31,0
1928,2011-04-19,0
1929,2012-03-03,0
1930,2017-07-18,0
1931,2018-01-25,0
1932,2020-11-30,0
1933,2015-10-06,0
1934,2012-05-06,0
1935,2015-04-21,0
1936,2013-11-01,0
1937,2018-05-21,0
1938,2020-01-09,0
1939,2015-03-04,0
1940,2014-02-27,0
1941,2019-06-21,0
1942,2012-02-18,0
1943,2013-11-08,0
1944,2017-07-11,0
1945,2020-11-28,0
1946,2019-07-01,0
1947,2018-09-12,0
1948,2018-12-15,0
1949,2017-07-08,0
1950,2019-12-21,0
1951,2014-05-25,0
1952,2013-02-02,0
1953,2014-01-26,0
1954,2019-03-23,0
1955,2018-12-16,0
1956,2016-11-06,0
1957,2018-04-03,0
1958,2012-03-24,0
1959,2011-06-20,0
1960,2016-10-18,0
1961,2018-10-25,0
1962,2015-05-06,0
1963,2010-05-21,0
1964,2013-11-04,0
1965,2017-01-21,0
1966,2012-12-07,0
1967,2012-09-07,0
1968,2010-10-31,0
1969,2018-02-27,0
1970,2018-01-02,0
1971,2018-06-12,0
1972,2019-06-30,0
1973,2020-09-21,0
1974,2018-06-14,0
1975,2015-02-12,0
1976,2020-05-24,0
1977,2021-06-30,0
1978,2017-04-04,0
1979,2016-10-08,0
1980,2016-09-09,0
1981,2020-08-22,0
1982,2021-06-24,0
1983,2018-10-31,0
1984,2011-01-05,0
1985,2021-05-30,0
1986,2015-08-21,0
1987,2013-09-17,0
1988,2012-01-24,0
1989,2016-06-06,0
1990,2021-02-20,0
1991,2017-11-27,0
1992,2019-01-02,0
1993,2015-06-11,0
1994,2019-01-09,0
1995,2011-07-10,0
1996,2015-10-16,0
1997,2016-07-28,0
1998,2011-09-23,0
1999,2016-05-15,0
2000,2012-07-06,0
2001,2013-04-05,0
2002,2012-11-14,0
2003,2017-05-08,0
2004,2018-10-19,0
2005,2018-05-19,0
2006,2011-07-28,0
2007,2018-01-22,0
2008,2011-11-05,0
2009,2021-12-11,0
2010,2014-04-14,0
2011,2020-04-11,0
2012,2019-01-17,0
2013,2010-03-16,0
2014,2014-05-23,0
2015,2011-02-15,0
2016,2016-06-09,0
2017,2010-07-19,0
2018,2014-08-19,0
2019,2017-01-14,0
2020,2018-10-30,0
2021,2021-03-05,0
2022,2018-05-09,0
2023,2013-10-25,0
2024,2018-07-13,0
2025,2013-03-08,0
2026,2020-09-13,0
2027,2013-03-15,0
2028,2019-04-18,0
2029,2018-05-07,0
2030,2018-06-17,0
2031,2011-09-22,0
2032,2011-08-08,0
2033,2019-11-12,0
2034,2021-04-29,0
2035,2017-10-31,0
2036,2015-06-20,0
2037,2018-04-08,0
2038,2010-05-25,0
2039,2014-03-28,0
2040,2012-05-08,0
2041,2014-02-06,0
2042,2015-06-16,0
2043,2010-09-02,0
2044,2018-04-09,0
2045,2018-10-01,0
2046,2012-02-19,0
2047,2021-09-12,0
2048,2019-01-25,0
2049,2010-08-12,0
2050,2020-04-13,0
2051,2013-01-07,0
2052,2012-07-02,0
2053,2013-01-14,0
2054,2018-01-04,0
2055,2014-08-11,0
2056,2016-05-10,0
2057,2015-07-31,0
2058,2017-10-01,0
2059,2021-05-15,0
2060,2013-09-23,0
2061,2021-03-25,0
2062,2021-11-07,0
2063,2014-10-04,0
2064,2020-02-20,0
2065,2010-08-11,0
2066,2012-05-12,0
2067,2017-06-04,0
2068,2019-05-21,0
2069,2015-02-22,0
2070,2018-10-27,0
2071,2014-12-12,0
2072,2015-06-17,0
2073,2013-08-26,0
2074,2010-01-09,0
2075,2011-07-17,0
2076,2020-05-18,0
2077,2017-01-19,0
2078,2015-02-19,0
2079,2020-08-19,0
2080,2020-10-28,0
2081,2017-06-13,0
2082,2019-04-17,0
2083,2019-05-05,0
2084,2012-10-24,0
2085,2011-09-11,0
2086,2012-05-26,0
2087,2018-07-23,0
2088,2012-04-01,0
2089,2021-04-30,0
2090,2021-10-05,0
2091,2013-05-12,0
2092,2014-12-16,0
2093,2017-05-28,0
2094,2021-06-22,0
2095,2021-01-16,0
2096,2021-12-06,0
2097,2017-12-23,0
2098,2010-10-30,0
2099,2015-01-27,0
2100,2017-04-12,0
2101,2016-06-07,0
2102,2020-10-09,0
2103,2021-07-14,0
2104,2012-07-13,0
2105,2014-02-18,0
2106,2020-01-19,0
2107,2019-05-15,0
2108,2019-09-30,0
2109,2010-09-06,0
2110,2015-04-23,0
2111,2010-01-26,0
2112,2015-11-07,0
2113,2011-04-18,0
2114,2018-10-17,0
2115,2012-07-12,0
2116,2014-12-06,0
2117,2014-03-11,0
2118,2014-09-19,0
2119,2015-05-13,0
2120,2010-09-05,0
2121,2018-03-20,0
2122,2021-11-02,0
2123,2018-06-30,0
2124,2010-07-16,0
2125,2011-03-30,0
2126,2013-01-26,0
2127,2017-08-16,0
2128,2016-09-15,0
2129,2015-01-22,0
2130,2019-05-13,0
2131,2017-01-29,0
2132,2020-04-26,0
2133,2021-07-27,0
2134,2019-02-11,0
2135,2012-12-02,0
2136,2018-12-06,0
2137,2020-12-12,0
2138,2013-03-03,0
2139,2011-05-05,0
2140,2011-08-23,0
2141,2011-03-21,0
2142,2019-08-17,0
2143,2021-06-18,0
2144,2017-05-30,0
2145,2013-01-22,0
2146,2016-11-07,0
2147,2014-05-04,0
2148,2015-09-15,0
2149,2016-10-21,0
2150,2018-01-20,0
2151,2021-03-21,0
2152,2019-01-04,0
2153,2010-12-02,0
2154,2018-10-28,0
2155,2017-08-30,0
2156,2013-06-23,0
2157,2010-01-22,0
2158,2014-04-29,0
2159,2017-12-06,0
2160,2019-12-05,0
2161,2010-06-23,0
2162,2011-02-08,0
2163,2011-07-21,0
2164,2014-02-10,0
2165,2018-07-03,0
2166,2011-05-08,0
2167,2019-05-27,0
2168,2016-09-04,0
2169,2015-02-18,0
2170,2018-06-02,0
2171,2020-08-11,0
2172,2017-12-18,0
2173,2020-09-12,0
2174,2018-05-27,0
2175,2018-10-21,0
2176,2013-06-17,0
2177,2012-02-05,0
2178,2011-01-06,0
2179,2013-10-28,0
2180,2014-04-13,0
2181,2014-08-20,0
2182,2014-11-19,0
2183,2016-02-12,0
2184,2016-04-02,0
2185,2019-06-02,0
2186,2020-01-24,0
2187,2021-03-15,0
2188,2020-02-06,0
2189,2021-10-25,0
2190,2019-09-21,0
2191,2013-02-27,0
2192,2010-06-22,0
2193,2018-12-24,0
2194,2011-03-27,0
2195,2011-08-20,0
2196,2014-12-21,0
2197,2018-01-28,0
2198,2019-02-10,0
2199,2014-05-17,0
2200,2017-06-21,0
2201,2019-12-17,0
2202,2021-07-23,0
2203,2013-02-14,0
2204,2019-06-13,0
2205,2012-02-28,0
2206,2012-11-26,0
2207,2021-03-01,0
2208,2012-04-26,0
2209,2014-07-20,0
2210,2017-06-03,0
2211,2011-01-17,0
2212,2021-04-17,0
2213,2021-10-01,0
2214,2014-11-08,0
2215,2016-07-18,0
2216,2012-06-10,0
2217,2010-10-26,0
2218,2011-03-18,0
2219,2015-09-30,0
2220,2020-07-08,0
2221,2011-08-31,0
2222,2016-02-07,0
2223,2021-05-06,0
2224,2016-05-24,0
2225,2021-12-23,0
2226,2010-11-04,0
2227,2017-04-29,0
2228,2014-01-03,0
2229,2015-02-03,0
2230,2021-05-10,0
2231,2015-09-06,0
2232,2019-10-18,0
2233,2015-06-06,0
2234,2012-04-02,0
2235,2017-05-23,0
2236,2018-06-25,0
2237,2019-07-06,0
2238,2020-01-07,0
2239,2012-05-10,0
2240,2015-04-07,0
2241,2016-06-11,0
2242,2011-11-25,0
2243,2021-01-23,0
2244,2011-07-29,0
2245,2016-01-14,0
2246,2016-09-03,0
2247,2019-01-06,0
2248,2019-03-20,0
2249,2016-04-07,0
2250,2011-07-26,0
2251,2020-04-12,0
2252,2016-11-03,0
2253,2013-03-13,0
2254,2015-10-10,0
2255,2021-12-05,0
2256,2021-03-14,0
2257,2020-09-06,0
2258,2016-01-11,0
2259,2019-03-15,0
2260,2013-05-20,0
2261,2010-04-03,0
2262,2011-06-18,0
2263,2015-06-12,0
2264,2015-09-13,0
2265,2014-09-21,0
2266,2017-04-01,0
2267,2017-11-24,0
2268,2018-01-09,0
2269,2011-03-31,0
2270,2017-03-21,0
2271,2011-10-21,0
2272,2018-02-07,0
2273,2016-12-25,0
2274,2010-02-10,0
2275,2021-11-01,0
2276,2010-02-15,0
2277,2016-03-15,0
2278,2015-01-12,0
2279,2018-07-11,0
2280,2018-01-23,0
2281,2011-09-10,0
2282,2020-09-08,0
2283,2021-06-25,0
2284,2016-12-27,0
2285,2010-08-05,0
2286,2017-06-25,0
2287,2020-04-17,0
2288,2021-04-01,0
2289,2012-09-30,0
2290,2013-11-27,0
2291,2010-12-10,0
2292,2011-01-07,0
2293,2016-03-01,0
2294,2019-02-25,0
2295,2011-03-01,0
2296,2016-10-04,0
2297,2016-07-19,0
2298,2019-01-19,0
2299,2017-12-08,0
2300,2013-04-27,0
2301,2020-01-29,0
2302,2016-06-16,0
2303,2014-03-02,0
2304,2017-06-12,0
2305,2019-04-12,0
2306,2016-12-19,0
2307,2018-09-21,0
2308,2014-11-16,0
2309,2011-03-25,0
2310,2012-12-06,0
2311,2012-11-19,0
2312,2011-05-31,0
2313,2014-03-23,0
2314,2019-04-11,0
2315,2020-06-08,0
2316,2021-05-13,0
2317,2017-10-03,0
2318,2015-11-19,0
2319,2011-10-05,0
2320,2015-04-17,0
2321,2015-09-03,0
2322,2020-03-04,0
2323,2013-08-21,0
2324,2018-11-19,0
2325,2020-01-11,0
2326,2018-05-23,0
2327,2014-08-15,0
2328,2017-04-05,0
2329,2011-02-13,0
2330,2012-10-01,0
2331,2011-07-20,0
2332,2015-11-01,0
2333,2017-03-26,0
2334,2021-08-03,0
2335,2010-11-26,0
2336,2017-10-10,0
2337,2019-11-30,0
2338,2017-12-07,0
2339,2013-03-23,0
2340,2019-08-03,0
2341,2014-01-09,0
2342,2010-07-18,0
2343,2018-03-14,0
2344,2019-10-01,0
2345,2021-12-14,0
2346,2012-01-06,0
2347,2015-12-25,0
2348,2017-09-24,0
2349,2020-05-17,0
2350,2013-05-26,0
2351,2017-05-27,0
2352,2019-07-23,0
2353,2020-11-13,0
2354,2021-05-31,0
2355,2011-09-21,0
2356,2010-07-10,0
2357,2012-02-27,0
2358,2015-01-02,0
2359,2021-03-19,0
2360,2011-03-17,0
2361,2019-05-30,0
2362,2015-01-19,0
2363,2015-10-11,0
2364,2010-05-19,0
2365,2020-03-28,0
2366,2013-12-27,0
2367,2014-11-07,0
2368,2015-01-08,0
2369,2017-03-15,0
2370,2018-01-24,0
2371,2016-07-24,0
2372,2020-12-06,0
2373,2013-10-31,0
2374,2020-10-14,0
2375,2010-12-20,0
2376,2011-05-19,0
2377,2011-11-12,0
2378,2015-07-18,0
2379,2017-07-15,0
2380,2017-06-08,0
2381,2019-11-25,0
2382,2015-10-28,0
2383,2019-09-23,0
2384,2018-12-03,0
2385,2016-06-25,0
2386,2014-01-22,0
2387,2014-06-12,0
2388,2014-06-14,0
2389,2019-07-31,0
2390,2012-03-14,0
2391,2015-02-01,0
2392,2020-01-06,0
2393,2021-01-31,0
2394,2021-12-12,0
2395,2014-06-10,0
2396,2021-11-23,0
2397,2017-08-27,0
2398,2019-05-22,0
2399,2016-12-28,0
2400,2015-02-24,0
2401,2016-12-11,0
2402,2017-01-22,0
2403,2019-12-02,0
2404,2010-07-08,0
2405,2014-06-30,0
2406,2011-12-16,0
2407,2013-06-01,0
2408,2019-02-22,0
2409,2015-05-08,0
2410,2018-02-24,0
2411,2021-11-03,0
2412,2020-05-08,0
2413,2017-08-29,0
